Type,Name,Properties
Node,Variable:encoded_url,"{'type': 'Variable', 'name': 'encoded_url', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serpapi\\serpapi.py', 'description': 'Variable encoded_url in gpt_researcher\\retrievers\\serpapi\\serpapi'}"
Node,Variable:search_response,"{'type': 'Variable', 'name': 'search_response', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serpapi\\serpapi.py', 'description': 'Variable search_response in gpt_researcher\\retrievers\\serpapi\\serpapi'}"
Node,Variable:api_key,"{'type': 'Variable', 'name': 'api_key', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serpapi\\serpapi.py', 'description': 'Variable api_key in gpt_researcher\\retrievers\\serpapi\\serpapi'}"
Node,Variable:response,"{'type': 'Variable', 'name': 'response', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serpapi\\serpapi.py', 'description': 'Variable response in gpt_researcher\\retrievers\\serpapi\\serpapi'}"
Node,Variable:search_results,"{'type': 'Variable', 'name': 'search_results', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serpapi\\serpapi.py', 'description': 'Variable search_results in gpt_researcher\\retrievers\\serpapi\\serpapi'}"
Node,Variable:ddg,"{'type': 'Variable', 'name': 'ddg', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serpapi\\serpapi.py', 'description': 'Variable ddg in gpt_researcher\\retrievers\\serpapi\\serpapi'}"
Node,Variable:search_response,"{'type': 'Variable', 'name': 'search_response', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serpapi\\serpapi.py', 'description': 'Variable search_response in gpt_researcher\\retrievers\\serpapi\\serpapi'}"
Node,Variable:results,"{'type': 'Variable', 'name': 'results', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serpapi\\serpapi.py', 'description': 'Variable results in gpt_researcher\\retrievers\\serpapi\\serpapi'}"
Node,Variable:search_result,"{'type': 'Variable', 'name': 'search_result', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serpapi\\serpapi.py', 'description': 'Variable search_result in gpt_researcher\\retrievers\\serpapi\\serpapi'}"
Node,Module:gpt_researcher\retrievers\serpapi\__init__,"{'type': 'Module', 'name': 'gpt_researcher\\retrievers\\serpapi\\__init__', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serpapi\\__init__.py', 'description': 'Module gpt_researcher\\retrievers\\serpapi\\__init__'}"
Node,Module:gpt_researcher\retrievers\serper\serper,"{'type': 'Module', 'name': 'gpt_researcher\\retrievers\\serper\\serper', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Module gpt_researcher\\retrievers\\serper\\serper'}"
Node,Import:os,"{'type': 'Import', 'name': 'os', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Imported module os'}"
Node,Import:requests,"{'type': 'Import', 'name': 'requests', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Imported module requests'}"
Node,Import:json,"{'type': 'Import', 'name': 'json', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Imported module json'}"
Node,Class:SerperSearch,"{'type': 'Class', 'name': 'SerperSearch', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Class SerperSearch in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Function:__init__,"{'type': 'Function', 'name': '__init__', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Function __init__ in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Function:get_api_key,"{'type': 'Function', 'name': 'get_api_key', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Function get_api_key in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Function:search,"{'type': 'Function', 'name': 'search', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Function search in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Variable:url,"{'type': 'Variable', 'name': 'url', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Variable url in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Variable:headers,"{'type': 'Variable', 'name': 'headers', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Variable headers in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Variable:data,"{'type': 'Variable', 'name': 'data', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Variable data in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Variable:resp,"{'type': 'Variable', 'name': 'resp', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Variable resp in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Variable:results,"{'type': 'Variable', 'name': 'results', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Variable results in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Variable:search_results,"{'type': 'Variable', 'name': 'search_results', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Variable search_results in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Variable:api_key,"{'type': 'Variable', 'name': 'api_key', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Variable api_key in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Variable:search_results,"{'type': 'Variable', 'name': 'search_results', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Variable search_results in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Variable:search_result,"{'type': 'Variable', 'name': 'search_result', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\serper.py', 'description': 'Variable search_result in gpt_researcher\\retrievers\\serper\\serper'}"
Node,Module:gpt_researcher\retrievers\serper\__init__,"{'type': 'Module', 'name': 'gpt_researcher\\retrievers\\serper\\__init__', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\serper\\__init__.py', 'description': 'Module gpt_researcher\\retrievers\\serper\\__init__'}"
Node,Module:gpt_researcher\retrievers\tavily\tavily_search,"{'type': 'Module', 'name': 'gpt_researcher\\retrievers\\tavily\\tavily_search', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Module gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Import:os,"{'type': 'Import', 'name': 'os', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Imported module os'}"
Node,Import:tavily.TavilyClient,"{'type': 'Import', 'name': 'tavily.TavilyClient', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Imported TavilyClient from tavily'}"
Node,Import:duckduckgo_search.DDGS,"{'type': 'Import', 'name': 'duckduckgo_search.DDGS', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Imported DDGS from duckduckgo_search'}"
Node,Class:TavilySearch,"{'type': 'Class', 'name': 'TavilySearch', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Class TavilySearch in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Function:__init__,"{'type': 'Function', 'name': '__init__', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Function __init__ in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Function:get_api_key,"{'type': 'Function', 'name': 'get_api_key', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Function get_api_key in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Function:search,"{'type': 'Function', 'name': 'search', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Function search in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Variable:api_key,"{'type': 'Variable', 'name': 'api_key', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Variable api_key in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Variable:results,"{'type': 'Variable', 'name': 'results', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Variable results in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Variable:sources,"{'type': 'Variable', 'name': 'sources', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Variable sources in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Variable:search_response,"{'type': 'Variable', 'name': 'search_response', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Variable search_response in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Variable:api_key,"{'type': 'Variable', 'name': 'api_key', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Variable api_key in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Variable:ddg,"{'type': 'Variable', 'name': 'ddg', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Variable ddg in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Variable:search_response,"{'type': 'Variable', 'name': 'search_response', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Variable search_response in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Variable:search_response,"{'type': 'Variable', 'name': 'search_response', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\tavily_search.py', 'description': 'Variable search_response in gpt_researcher\\retrievers\\tavily\\tavily_search'}"
Node,Module:gpt_researcher\retrievers\tavily\__init__,"{'type': 'Module', 'name': 'gpt_researcher\\retrievers\\tavily\\__init__', 'filename': './gpt-researcher\\gpt_researcher\\retrievers\\tavily\\__init__.py', 'description': 'Module gpt_researcher\\retrievers\\tavily\\__init__'}"
Node,Module:gpt_researcher\scraper\scraper,"{'type': 'Module', 'name': 'gpt_researcher\\scraper\\scraper', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Module gpt_researcher\\scraper\\scraper'}"
Node,Import:concurrent.futures.thread.ThreadPoolExecutor,"{'type': 'Import', 'name': 'concurrent.futures.thread.ThreadPoolExecutor', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Imported ThreadPoolExecutor from concurrent.futures.thread'}"
Node,Import:functools.partial,"{'type': 'Import', 'name': 'functools.partial', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Imported partial from functools'}"
Node,Import:requests,"{'type': 'Import', 'name': 'requests', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Imported module requests'}"
Node,Import:gpt_researcher.scraper.ArxivScraper,"{'type': 'Import', 'name': 'gpt_researcher.scraper.ArxivScraper', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Imported ArxivScraper from gpt_researcher.scraper'}"
Node,Class:Scraper,"{'type': 'Class', 'name': 'Scraper', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Class Scraper in gpt_researcher\\scraper\\scraper'}"
Node,Function:__init__,"{'type': 'Function', 'name': '__init__', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Function __init__ in gpt_researcher\\scraper\\scraper'}"
Node,Function:run,"{'type': 'Function', 'name': 'run', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Function run in gpt_researcher\\scraper\\scraper'}"
Node,Function:extract_data_from_link,"{'type': 'Function', 'name': 'extract_data_from_link', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Function extract_data_from_link in gpt_researcher\\scraper\\scraper'}"
Node,Function:get_scraper,"{'type': 'Function', 'name': 'get_scraper', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Function get_scraper in gpt_researcher\\scraper\\scraper'}"
Node,Variable:partial_extract,"{'type': 'Variable', 'name': 'partial_extract', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable partial_extract in gpt_researcher\\scraper\\scraper'}"
Node,Variable:res,"{'type': 'Variable', 'name': 'res', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable res in gpt_researcher\\scraper\\scraper'}"
Node,Variable:content,"{'type': 'Variable', 'name': 'content', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable content in gpt_researcher\\scraper\\scraper'}"
Node,Variable:SCRAPER_CLASSES,"{'type': 'Variable', 'name': 'SCRAPER_CLASSES', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable SCRAPER_CLASSES in gpt_researcher\\scraper\\scraper'}"
Node,Variable:scraper_key,"{'type': 'Variable', 'name': 'scraper_key', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable scraper_key in gpt_researcher\\scraper\\scraper'}"
Node,Variable:scraper_class,"{'type': 'Variable', 'name': 'scraper_class', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable scraper_class in gpt_researcher\\scraper\\scraper'}"
Node,Variable:contents,"{'type': 'Variable', 'name': 'contents', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable contents in gpt_researcher\\scraper\\scraper'}"
Node,Variable:Scraper,"{'type': 'Variable', 'name': 'Scraper', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable Scraper in gpt_researcher\\scraper\\scraper'}"
Node,Variable:scraper,"{'type': 'Variable', 'name': 'scraper', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable scraper in gpt_researcher\\scraper\\scraper'}"
Node,Variable:content,"{'type': 'Variable', 'name': 'content', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable content in gpt_researcher\\scraper\\scraper'}"
Node,Variable:scraper_key,"{'type': 'Variable', 'name': 'scraper_key', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable scraper_key in gpt_researcher\\scraper\\scraper'}"
Node,Variable:scraper_key,"{'type': 'Variable', 'name': 'scraper_key', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable scraper_key in gpt_researcher\\scraper\\scraper'}"
Node,Variable:scraper_key,"{'type': 'Variable', 'name': 'scraper_key', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\scraper.py', 'description': 'Variable scraper_key in gpt_researcher\\scraper\\scraper'}"
Node,Module:gpt_researcher\scraper\__init__,"{'type': 'Module', 'name': 'gpt_researcher\\scraper\\__init__', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\__init__.py', 'description': 'Module gpt_researcher\\scraper\\__init__'}"
Node,Import:beautiful_soup.beautiful_soup.BeautifulSoupScraper,"{'type': 'Import', 'name': 'beautiful_soup.beautiful_soup.BeautifulSoupScraper', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\__init__.py', 'description': 'Imported BeautifulSoupScraper from beautiful_soup.beautiful_soup'}"
Node,Import:newspaper.newspaper.NewspaperScraper,"{'type': 'Import', 'name': 'newspaper.newspaper.NewspaperScraper', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\__init__.py', 'description': 'Imported NewspaperScraper from newspaper.newspaper'}"
Node,Import:web_base_loader.web_base_loader.WebBaseLoaderScraper,"{'type': 'Import', 'name': 'web_base_loader.web_base_loader.WebBaseLoaderScraper', 'filename': './gpt-researcher\\gpt_researcher\\scraper\\__init__.py', 'description': 'Imported WebBaseLoaderScraper from web_base_loader.web_base_loader'}"
